"Id","SalePrice"
1461,127891.465585
1462,166896.818560103
1463,191208.827744122
1464,194436.516690179
1465,183890.247294472
1466,174653.305189544
1467,182152.203433857
1468,167988.986339747
1469,190703.972326025
1470,119373.006152457
1471,205204.320353319
1472,96338.150121777
1473,102948.850408553
1474,158675.675783423
1475,126725.355447759
1476,387856.61912807
1477,245177.533211115
1478,287491.663487183
1479,254639.87129688
1480,513791.678134478
1481,331536.7573321
1482,213439.141198164
1483,176226.728374068
1484,165353.309668781
1485,187105.122065928
1486,202366.623082099
1487,328642.029520935
1488,242235.268406761
1489,194694.221154313
1490,215828.33713502
1491,190681.583075458
1492,96736.083901299
1493,186853.031618691
1494,300586.907970622
1495,294338.907918611
1496,222734.561866531
1497,176738.729809472
1498,156692.542596645
1499,158099.894543105
1500,149665.096587178
1501,166828.484534229
1502,156489.623110264
1503,304528.542265085
1504,251665.953511868
1505,221749.999406778
1506,194688.474022542
1507,245600.982627136
1508,192407.07654946
1509,155918.748372233
1510,146371.285209292
1511,144910.386878139
1512,169361.544489558
1513,144732.200761302
1514,171990.495669352
1515,194906.804983046
1516,159284.339920868
1517,161306.710308305
1518,145315.641008038
1519,221797.415002079
1520,133143.48335763
1521,133945.802905403
1522,173465.461398234
1523,106864.136674251
1524,128521.766342486
1525,126385.829623318
1526,114864.004218361
1527,104482.311918282
1528,151428.431158981
1529,145279.296697487
1530,207713.333099893
1531,89323.0964563898
1532,109990.538351269
1533,148629.507711254
1534,120807.576546164
1535,154988.746419398
1536,115269.102747919
1537,66155.4975158285
1538,154256.263336555
1539,194825.916611216
1540,74202.1035162112
1541,138069.67659283
1542,143894.438344999
1543,184581.582168582
1544,76618.3516015411
1545,112063.413028718
1546,123911.856256729
1547,130426.562910993
1548,140814.810176319
1549,110774.530920807
1550,127421.364454074
1551,125935.116789624
1552,137101.879406159
1553,136735.615918195
1554,119621.798083512
1555,158424.548052673
1556,81923.7937771624
1557,108970.429340649
1558,93081.8321960549
1559,57857.765405146
1560,144725.111293758
1561,122408.750328521
1562,132907.696639195
1563,120747.352157008
1564,160216.91541497
1565,137092.166366993
1566,254135.245921392
1567,78970.0167844637
1568,201979.987675023
1569,134933.146052364
1570,136873.609179937
1571,126012.922426076
1572,151991.145594904
1573,232942.040848611
1574,113201.862731673
1575,211847.772666992
1576,235072.756397561
1577,188349.766736682
1578,134160.124487297
1579,144137.659834905
1580,201814.53377322
1581,153720.727940672
1582,129894.886569854
1583,336251.126913583
1584,226264.510512128
1585,139232.44767891
1586,78797.1913480518
1587,97550.7261731646
1588,147436.258393458
1589,104858.047997161
1590,137521.122140085
1591,96332.3553800949
1592,117754.875489518
1593,120582.591134986
1594,134404.924696315
1595,106213.048269741
1596,247048.717603488
1597,200278.220933364
1598,212877.056319984
1599,155304.05086461
1600,162690.032529611
1601,71051.6316366824
1602,113779.254157226
1603,75636.7997588587
1604,280482.846662244
1605,255065.975343182
1606,177556.043041736
1607,193278.317708791
1608,217143.872554004
1609,187913.54151904
1610,158048.787464794
1611,141556.210367394
1612,166253.966099993
1613,176468.53153457
1614,123760.032723507
1615,88667.1618245435
1616,76093.2499848011
1617,92819.4175318991
1618,130123.818041904
1619,141804.849740745
1620,157678.247595443
1621,139876.682428863
1622,142826.798004153
1623,280573.719148588
1624,211656.912301403
1625,126966.707075338
1626,169841.006826392
1627,177588.689976037
1628,267607.64924378
1629,178990.978937496
1630,342004.498446689
1631,225679.610790037
1632,242788.192771551
1633,177229.034681839
1634,190952.963432855
1635,177402.495662631
1636,155414.856673323
1637,188465.263813545
1638,206732.84634659
1639,175901.951312317
1640,285292.313333418
1641,175342.713517011
1642,214991.067515719
1643,234193.130187562
1644,236879.064791383
1645,208173.401803126
1646,158032.963077582
1647,167636.761883781
1648,131525.183592571
1649,134708.578397963
1650,115150.836968885
1651,123667.11235813
1652,105802.895191692
1653,108440.864123114
1654,155501.532416397
1655,153968.669871397
1656,151034.849261693
1657,155936.403862959
1658,144399.083670307
1659,137002.464298487
1660,149374.912968859
1661,445644.381366091
1662,426175.350536161
1663,412318.749921519
1664,566722.295676895
1665,311048.102748385
1666,329401.318320049
1667,385590.499048369
1668,342380.381737725
1669,299941.354471593
1670,374826.636375604
1671,270372.853160009
1672,505253.802733377
1673,278285.518994538
1674,259626.802644195
1675,182168.014248602
1676,191610.65083671
1677,218751.122043138
1678,514347.527150256
1679,365429.049387432
1680,359664.71530851
1681,250070.134596652
1682,296222.684883227
1683,181606.490321593
1684,189601.773541008
1685,172088.121206776
1686,168258.693142741
1687,175392.562557038
1688,191418.992441867
1689,196575.845143489
1690,192177.248133683
1691,184293.184619401
1692,264376.442225509
1693,171696.978303922
1694,176851.166231237
1695,169913.283142655
1696,274450.411104729
1697,175609.600816024
1698,353353.4480132
1699,307192.869262999
1700,236623.836253527
1701,264021.218052053
1702,265588.036720939
1703,278854.669876267
1704,277532.081241619
1705,247368.478113354
1706,483253.120365565
1707,211648.796557495
1708,209910.661442341
1709,293406.649899282
1710,231818.065821401
1711,267854.069853093
1712,267623.127707064
1713,256486.476863027
1714,220560.143301061
1715,195919.493736943
1716,195429.632920538
1717,183990.482577873
1718,137686.434668818
1719,200264.926941824
1720,234726.406512696
1721,176132.978780373
1722,133928.437938348
1723,166128.528781901
1724,209954.890408029
1725,227041.25292438
1726,179520.266051833
1727,149078.885401807
1728,190678.825748015
1729,160662.832675969
1730,149177.15553887
1731,124578.20087185
1732,132918.195118947
1733,119297.508913476
1734,125400.133439375
1735,134208.354663938
1736,120884.377157337
1737,350819.58015341
1738,230068.858432894
1739,266355.537954418
1740,224646.437617619
1741,188215.447352331
1742,166375.359621153
1743,169503.901246161
1744,291175.222281248
1745,203409.577246873
1746,205262.967668203
1747,224207.248210146
1748,225062.311380224
1749,159374.432870938
1750,133980.556065099
1751,238292.359740618
1752,123631.978722848
1753,146660.433513788
1754,210075.08592432
1755,152703.557024886
1756,133876.202322303
1757,126281.274345496
1758,140591.087400201
1759,171633.560906465
1760,173580.312267326
1761,150312.48355929
1762,173886.45448647
1763,164367.084073598
1764,116434.701921313
1765,180252.531547492
1766,182867.16367582
1767,214635.272165617
1768,146695.81134023
1769,187985.626640835
1770,150845.434840146
1771,126029.874508507
1772,141003.220930538
1773,129898.341833271
1774,134081.777297328
1775,133618.133962052
1776,130492.210260164
1777,103528.786430732
1778,136659.26315198
1779,106732.200365472
1780,194402.628863119
1781,133543.551199028
1782,84808.6426847267
1783,147248.066047144
1784,106940.91756786
1785,114007.687271406
1786,152051.77503773
1787,160102.501336674
1788,60987.8397688576
1789,97170.108454826
1790,80334.9832300832
1791,197777.08729473
1792,163688.871679309
1793,134165.885769813
1794,148151.730718998
1795,135101.345664092
1796,109356.212695437
1797,128815.093269099
1798,115508.572957727
1799,111757.194608942
1800,117380.88952482
1801,139699.995212611
1802,145183.261741262
1803,147350.236268132
1804,140622.599391841
1805,134830.993722442
1806,122229.428765464
1807,133770.252920824
1808,109096.045330908
1809,115524.141161446
1810,138896.185604636
1811,96732.967977452
1812,90984.6192016383
1813,124212.955889255
1814,98763.883084934
1815,59026.6318118078
1816,89993.0407301378
1817,104166.457977026
1818,141895.780714169
1819,120402.141385121
1820,38109.0579268538
1821,115773.682672504
1822,138564.877757506
1823,36106.6821869786
1824,121852.083242474
1825,131277.010126569
1826,92869.7618694803
1827,100536.325833947
1828,130638.040023768
1829,114706.207051362
1830,133916.774709402
1831,151565.711544251
1832,77564.0083573205
1833,136807.652220345
1834,122209.93575385
1835,125696.210256191
1836,124994.486007555
1837,100197.508876536
1838,125782.647783169
1839,97922.4271396509
1840,151881.610836652
1841,148900.117902069
1842,79082.9466205372
1843,128278.929025347
1844,133208.389582983
1845,143163.68284377
1846,150980.458419822
1847,153697.653280894
1848,57022.8497531856
1849,104657.930906395
1850,116755.451248965
1851,153782.24684845
1852,134024.180095327
1853,128812.065310029
1854,170637.792391658
1855,147197.32257808
1856,225026.963075162
1857,138566.747000189
1858,144638.005396608
1859,121865.541409337
1860,160696.356967912
1861,121750.493237198
1862,319222.550598431
1863,318606.706301176
1864,318612.500805385
1865,344039.213992631
1866,344060.855370763
1867,259488.707919688
1868,316430.544855938
1869,212598.688345699
1870,236447.351479271
1871,242944.122918243
1872,163811.217609045
1873,242296.572551277
1874,144379.897966645
1875,217585.602066439
1876,197712.701055766
1877,213542.963752768
1878,201052.862478174
1879,127830.463931876
1880,138685.422039081
1881,230979.924242739
1882,266105.804996498
1883,192885.454001853
1884,208064.934363516
1885,249134.783184995
1886,307527.079229927
1887,217148.294277325
1888,268578.519685315
1889,164245.038750985
1890,122047.864061339
1891,138732.845559637
1892,109746.660655526
1893,139120.318119443
1894,130762.777509229
1895,140158.363051773
1896,128363.047453799
1897,115835.557181014
1898,121904.067982178
1899,162104.919271195
1900,163309.180626562
1901,178981.504339166
1902,156296.2045453
1903,226616.003014949
1904,149679.734125047
1905,200627.074172845
1906,181685.181301318
1907,209270.738645418
1908,118443.285034511
1909,136060.400733951
1910,122512.396304503
1911,198399.001883396
1912,316345.051633932
1913,143149.785052365
1914,49100.1677773271
1915,310709.938140257
1916,68746.5496768403
1917,248291.649249687
1918,142204.946324945
1919,180185.587424607
1920,144715.788797813
1921,421071.490709729
1922,325327.643804606
1923,207025.919589405
1924,226851.657320452
1925,201263.281205735
1926,417540.071888895
1927,135431.787668839
1928,163419.48635941
1929,116460.17429736
1930,134018.639250965
1931,150273.862026408
1932,144952.918885298
1933,177785.631580185
1934,181148.078865423
1935,166692.307977897
