"Id","SalePrice"
1461,126350.083441628
1462,166698.759492707
1463,191415.054494378
1464,193822.029199615
1465,185541.416876146
1466,173636.442036079
1467,178539.347704942
1468,167515.19399758
1469,188588.708112316
1470,119717.063743908
1471,201518.834547959
1472,94941.8710823398
1473,102610.978092336
1474,156242.405434607
1475,123745.380384949
1476,389393.062595383
1477,246000.728276545
1478,284774.575008836
1479,255339.377744584
1480,518258.940476434
1481,334814.394989784
1482,214635.046786973
1483,176272.351648878
1484,165727.876508466
1485,188709.693139058
1486,201116.698367369
1487,327624.291705351
1488,237764.292788796
1489,195406.56132466
1490,216042.910725004
1491,190485.420599306
1492,95824.4613726981
1493,186443.70777755
1494,300702.131178893
1495,291710.918228266
1496,221823.540958641
1497,176052.283367447
1498,160956.600962515
1499,159292.757732385
1500,152117.607170588
1501,170470.007652324
1502,157509.382726718
1503,298478.346197665
1504,251454.244809759
1505,221570.78373307
1506,194739.571523894
1507,244262.99982669
1508,192307.475602357
1509,154353.339029005
1510,147725.65390033
1511,148040.913300346
1512,170295.671216691
1513,144012.780747598
1514,171506.365129503
1515,191214.572840555
1516,157827.791404796
1517,160259.244187541
1518,143517.173427923
1519,219578.3554678
1520,134500.377788673
1521,134796.590614418
1522,173773.845190758
1523,108241.367870512
1524,127118.739934062
1525,125286.803898518
1526,116384.569099095
1527,105600.252453377
1528,145770.33460431
1529,147537.048840167
1530,205757.739279317
1531,94798.2342830891
1532,109306.563503608
1533,149206.524475582
1534,119672.085080759
1535,152251.806580032
1536,115407.426410411
1537,66597.1010462896
1538,152409.339066413
1539,193298.223812272
1540,73166.3496387257
1541,136737.688862587
1542,144231.309546777
1543,183120.453457095
1544,76995.3302953272
1545,112297.958002242
1546,125821.285461665
1547,132525.791960888
1548,139989.392579168
1549,111350.574765105
1550,129497.682666719
1551,123797.467189113
1552,139682.990647381
1553,137507.297923921
1554,119032.484335638
1555,159754.617072425
1556,81613.434944337
1557,109620.794271681
1558,93500.3760890117
1559,60903.0587282117
1560,143911.405358625
1561,120256.78062462
1562,133047.747345122
1563,121201.854068785
1564,159550.790331599
1565,137858.361709115
1566,250665.902588516
1567,79051.7272514152
1568,208225.108960045
1569,138464.799338012
1570,136714.311414299
1571,125336.002751477
1572,149973.153299
1573,236090.137568334
1574,112818.370953542
1575,214171.623822983
1576,231728.536603887
1577,188228.460884567
1578,134398.822078444
1579,144090.854005017
1580,200320.279900549
1581,153966.433125106
1582,128718.373541505
1583,330793.176988823
1584,225316.115086602
1585,140686.637532189
1586,79071.4453323191
1587,98963.9602268984
1588,148373.009371725
1589,105063.840116482
1590,134944.995391668
1591,97298.0067997207
1592,117230.776332744
1593,120454.853210759
1594,130296.381010607
1595,107781.590294024
1596,243105.962660184
1597,198627.727789478
1598,209917.967589486
1599,153951.594732677
1600,161360.324481641
1601,72853.8219779584
1602,114911.36285498
1603,76077.4770364327
1604,276055.891410048
1605,250755.380773369
1606,173653.596650557
1607,189088.256798714
1608,218907.76411343
1609,187864.356224768
1610,159370.771230171
1611,141812.03856309
1612,164947.518877308
1613,175549.783806586
1614,123584.776979816
1615,87654.5603956879
1616,76217.4912354675
1617,92032.4183753255
1618,130330.008252895
1619,141020.995126454
1620,153544.254494958
1621,137316.677279172
1622,143616.904455347
1623,277143.999325277
1624,213036.997034612
1625,125394.658447555
1626,168781.254800894
1627,177381.438111763
1628,265075.697026831
1629,177725.399881171
1630,337824.792300572
1631,227757.008200466
1632,244620.053604163
1633,177998.283680514
1634,192285.007261685
1635,178154.197501506
1636,154974.192945811
1637,189336.086000528
1638,204481.385148035
1639,173948.510964401
1640,279929.845841027
1641,174344.50679878
1642,220459.187451906
1643,232484.643515863
1644,236917.673058322
1645,208994.858037105
1646,157358.036065181
1647,164419.406421176
1648,131488.966978902
1649,136178.676525624
1650,115407.781830901
1651,121716.698448847
1652,104712.082682979
1653,106851.409219117
1654,154581.185452092
1655,150274.009720496
1656,149862.213001879
1657,154908.106879157
1658,145362.870634187
1659,133721.803944951
1660,149835.381078906
1661,444810.847093357
1662,418239.656655088
1663,409713.034130433
1664,564628.98173816
1665,307887.124668048
1666,325554.227104331
1667,385765.378497942
1668,341788.206246733
1669,297869.822676061
1670,371943.331873955
1671,272257.396612791
1672,498897.495532557
1673,278662.159009504
1674,256937.826406967
1675,185147.182417542
1676,194016.008652843
1677,220502.170098301
1678,515557.813796919
1679,368624.75063957
1680,360175.774416142
1681,248746.640060958
1682,295615.527384758
1683,183183.106786522
1684,188718.256590271
1685,173509.560716465
1686,168360.939244094
1687,175229.055061325
1688,191222.736028758
1689,195884.72139641
1690,193188.260416424
1691,185778.020403701
1692,258855.121057724
1693,172441.587173017
1694,177898.098812336
1695,169077.13206136
1696,274183.181612019
1697,173943.096384954
1698,350298.349625646
1699,309737.644894307
1700,238526.478614049
1701,263939.820221975
1702,262214.97638735
1703,275435.734565682
1704,274606.51337428
1705,246770.397815964
1706,473878.081438401
1707,211432.660890874
1708,209756.35273257
1709,288866.178471558
1710,231617.509742142
1711,266653.954789916
1712,268617.830337751
1713,257319.464920309
1714,220798.836168889
1715,197261.126960364
1716,192524.708847562
1717,183819.641553661
1718,135895.081895837
1719,201714.002692504
1720,230147.599473009
1721,171421.946506173
1722,131903.004970213
1723,164495.853506215
1724,208835.482545712
1725,228891.882343056
1726,180559.126632537
1727,148831.661210096
1728,189348.491579203
1729,159685.988072939
1730,143532.571798293
1731,124027.157668732
1732,132935.012267668
1733,118668.203229107
1734,125903.192263352
1735,132726.648980453
1736,119954.473973523
1737,337369.552638044
1738,229636.737989729
1739,257856.575386885
1740,230768.414275619
1741,191882.165085412
1742,168484.962014705
1743,170642.759411284
1744,300441.296146251
1745,203779.91399955
1746,201248.323535273
1747,222679.046434973
1748,222966.841022888
1749,158551.458467146
1750,131429.526181868
1751,237806.666093589
1752,123464.534183032
1753,146373.71100898
1754,208229.848910191
1755,153459.832154412
1756,133885.520311355
1757,126679.523224174
1758,142033.808981105
1759,170324.758313871
1760,173561.896322922
1761,150230.327661119
1762,172959.165295921
1763,168247.140180175
1764,117927.565115392
1765,170498.383456128
1766,183954.206482987
1767,208857.522810424
1768,147398.569572283
1769,184277.805737242
1770,151054.966369528
1771,126183.276161242
1772,140213.851001549
1773,131211.422390282
1774,135426.098625876
1775,134835.257197241
1776,131857.087299311
1777,103881.561266445
1778,137032.21124915
1779,110568.391112642
1780,188885.099835559
1781,133394.79040495
1782,86290.7570773627
1783,147277.138886783
1784,109468.726347031
1785,116181.421674973
1786,150975.801916149
1787,158467.474754047
1788,62503.3380544737
1789,96598.971445375
1790,84388.3077057215
1791,194258.91222437
1792,161097.893531012
1793,130174.959894887
1794,145938.420065577
1795,134776.439735544
1796,111102.122941863
1797,126360.117780655
1798,116998.209188987
1799,111269.129535569
1800,121386.474931345
1801,138837.674129968
1802,141049.693718887
1803,146775.312946242
1804,139933.349598833
1805,133679.26814219
1806,119912.709948336
1807,132074.261181353
1808,109589.671489498
1809,117662.051454132
1810,139462.16029468
1811,95542.8625306588
1812,91085.9674557333
1813,125169.05415823
1814,101038.038887647
1815,60728.4655305637
1816,91452.4179495124
1817,108221.786370729
1818,144738.722244225
1819,122685.994273143
1820,40723.3451341415
1821,114350.614598617
1822,139626.211328654
1823,37905.4829356985
1824,121514.63250205
1825,132835.351056168
1826,97778.4825256693
1827,102216.102508701
1828,130465.396897912
1829,114110.922679575
1830,134274.873502987
1831,147179.118755868
1832,75621.5656179973
1833,137295.798281246
1834,123467.817624604
1835,125060.974884507
1836,122279.312951513
1837,101749.457576952
1838,126318.911765521
1839,97539.1967859809
1840,151631.369018253
1841,148566.632933706
1842,82070.59495157
1843,128731.45513649
1844,135179.969546891
1845,144139.705865699
1846,152210.479219044
1847,160361.330590988
1848,58223.3858838323
1849,104723.999250234
1850,117054.069208248
1851,153585.294913813
1852,134619.522716894
1853,131201.409978214
1854,168766.490086574
1855,147308.196840859
1856,225929.496110606
1857,139565.578592602
1858,139833.819645241
1859,121013.470726916
1860,159088.695984504
1861,120939.139817044
1862,311052.316295902
1863,308324.533972176
1864,308327.687132746
1865,345146.924522816
1866,342467.425989131
1867,253951.835890918
1868,310757.595593081
1869,211093.421791729
1870,232902.821240394
1871,240729.288187036
1872,165614.232033755
1873,245433.553170907
1874,143522.979291987
1875,215095.435045424
1876,198373.697512656
1877,212001.37202304
1878,201240.207922849
1879,128998.358736793
1880,135957.08761436
1881,228145.504316443
1882,262604.745702948
1883,191271.136113682
1884,205984.142230532
1885,245610.291527375
1886,302133.348900451
1887,217691.870008834
1888,263796.344150372
1889,165332.758096618
1890,120777.30532015
1891,137217.912615527
1892,109559.411646417
1893,138030.200737235
1894,130568.2341302
1895,140053.061281638
1896,128378.044774437
1897,118603.546789822
1898,120467.899485271
1899,161725.786511331
1900,159128.760793267
1901,177881.386119903
1902,156123.711568938
1903,223771.15209249
1904,149362.470130135
1905,197931.528254759
1906,171093.38324291
1907,206902.295560683
1908,115452.698735804
1909,135881.053012098
1910,120674.20571046
1911,194513.916411107
1912,309593.876984709
1913,144541.467245538
1914,49534.4667549201
1915,315736.644082418
1916,69957.0282415435
1917,241415.908855636
1918,140781.417222687
1919,177511.554617227
1920,142330.785035571
1921,420006.839292056
1922,325413.972080029
1923,207633.559493099
1924,232247.491847558
1925,201566.149881826
1926,416108.364673749
1927,134677.072252563
1928,163853.091991291
1929,114890.884885919
1930,133633.31769004
1931,148392.445824067
1932,143185.827745084
1933,182016.080602528
1934,180063.787696334
1935,166895.074983518
1936,182966.034883589
1937,168997.165846831
1938,179655.298154809
1939,252745.384169295
1940,184298.863363774
1941,177911.652272703
1942,178362.743742504
1943,202674.196028856
1944,326052.218010238
1945,369885.375427835
1946,134984.516043746
1947,295727.218371452
1948,185690.545889827
1949,233442.64606116
1950,189668.269232252
1951,253421.149970739
1952,248762.786858283
1953,171114.407648713
1954,194187.669907181
1955,131557.705679882
1956,299188.832609987
1957,151599.160886233
1958,315170.198532195
1959,144969.843745404
1960,110647.416403372
1961,123942.691446384
1962,96003.4206054112
1963,101888.576759777
1964,112654.072828625
1965,148671.972612007
1966,139578.294751003
1967,275126.472924959
1968,443707.619258343
1969,392476.804561828
1970,458352.225656779
1971,469108.083229697
1972,421171.436339122
1973,252714.363070051
1974,304420.507234799
1975,519783.211384131
1976,256476.89589368
1977,334469.035394985
1978,330427.275236796
1979,344820.046570873
1980,198865.569390665
1981,358918.843077503
1982,224288.901391239
1983,197129.317447513
1984,167637.902248961
1985,219103.181817169
