"Id","SalePrice"
1461,123628.964347913
1462,163089.980191996
1463,186622.940913893
1464,195142.91217668
1465,187970.395840849
1466,172500.207332456
1467,176354.800265645
1468,165549.246840253
1469,185202.333847403
1470,121859.981245503
1471,190036.35561163
1472,98188.9047426159
1473,101860.272315363
1474,150561.371222838
1475,117714.82448961
1476,372403.046984268
1477,242911.77433585
1478,283103.990661813
1479,269411.671199337
1480,523367.246754829
1481,328999.11027724
1482,209533.91470177
1483,176450.211778805
1484,166833.051607385
1485,186576.895904583
1486,197085.49270528
1487,328983.188122116
1488,228243.538697359
1489,193308.360140261
1490,225736.707635088
1491,191832.401245094
1492,94892.8435926446
1493,181753.04601581
1494,291086.023740576
1495,283552.818667189
1496,223479.895084133
1497,177911.432869036
1498,171271.80924106
1499,163995.06307246
1500,159006.449420762
1501,177074.174888773
1502,158421.847337193
1503,280507.939129442
1504,245489.138648228
1505,222183.440183773
1506,195287.883933823
1507,248114.667965973
1508,196711.609079005
1509,154307.676420342
1510,149827.952533033
1511,154963.719071699
1512,173934.384248554
1513,144999.865409151
1514,163633.776272665
1515,189150.233099553
1516,153978.724566584
1517,163053.675805
1518,139882.33885199
1519,215785.613449084
1520,134413.838311186
1521,135136.646898971
1522,172828.009806992
1523,112309.147033272
1524,120966.702236435
1525,122722.748984569
1526,114483.634516716
1527,109704.392488568
1528,137038.882362177
1529,148660.033441884
1530,198290.577434405
1531,110191.891400728
1532,102434.675155702
1533,146742.32925422
1534,119225.839312536
1535,145768.391724757
1536,112939.459010952
1537,66573.0087092685
1538,146761.055691718
1539,183494.751949983
1540,80218.1207186192
1541,133427.29213591
1542,141594.205510552
1543,177378.240254423
1544,82914.8262453275
1545,112180.179354327
1546,129692.08548039
1547,133096.873499965
1548,134263.826039808
1549,116104.2792013
1550,130659.614168059
1551,114676.082544254
1552,139197.811111406
1553,136008.133889167
1554,119277.469520383
1555,164086.309267944
1556,85490.6094062667
1557,106164.77758632
1558,99829.0983198734
1559,66758.1263653714
1560,137013.41704641
1561,118131.115374321
1562,132905.187178705
1563,122293.708563238
1564,160696.125939172
1565,145006.951299316
1566,238320.879053073
1567,82563.2172480338
1568,227839.667922602
1569,139837.024198996
1570,137475.486140872
1571,121421.115884934
1572,145148.703098183
1573,242159.739207299
1574,117391.715178497
1575,222246.828798813
1576,234258.777270624
1577,185166.499019292
1578,138389.629082765
1579,143940.75508156
1580,194911.21295115
1581,154653.803761865
1582,125924.981290428
1583,309760.370751611
1584,223983.236937267
1585,142324.023968296
1586,80669.7869658142
1587,103483.642943345
1588,150882.956103064
1589,101372.13706785
1590,132670.506887728
1591,98039.4518969255
1592,117525.044669773
1593,121888.149564152
1594,123870.962922562
1595,109321.374373316
1596,231872.441198811
1597,196128.803592317
1598,207721.046527369
1599,158532.68069989
1600,159614.766484794
1601,74954.8499954503
1602,115851.235966031
1603,73310.8995008326
1604,270743.529042601
1605,240261.005276506
1606,167389.186440384
1607,183903.034667846
1608,218621.553459507
1609,184074.185039896
1610,157606.054614499
1611,141387.114573125
1612,171140.068271567
1613,171361.662519899
1614,122599.938820661
1615,89464.520276131
1616,79747.5047291358
1617,94433.1407186338
1618,130819.937257909
1619,141569.662644022
1620,154826.686707667
1621,134285.179431591
1622,145907.17525674
1623,266021.796284435
1624,217887.557566487
1625,120416.312436796
1626,170605.233177337
1627,184972.032577008
1628,265664.69931878
1629,173926.318805205
1630,337929.806464777
1631,220704.741916497
1632,237686.383074538
1633,175786.702202211
1634,191885.286513184
1635,177842.841250065
1636,154972.744986438
1637,193995.044981703
1638,195768.878013408
1639,178868.121505862
1640,261646.233397863
1641,176324.126362189
1642,233222.413729437
1643,224566.663056745
1644,233221.881865231
1645,212167.830676314
1646,158866.388878244
1647,159017.374821688
1648,131825.041484543
1649,140276.353247417
1650,117003.65504796
1651,121103.589684302
1652,103557.766592426
1653,105122.139169212
1654,150587.209236693
1655,140272.744757321
1656,146229.820832298
1657,151567.973517886
1658,150015.36925666
1659,126368.30123163
1660,154144.090065069
1661,451898.335111474
1662,391999.514733088
1663,385730.801544678
1664,558265.580764903
1665,300612.247362943
1666,322327.592502766
1667,380988.387703291
1668,334928.116132182
1669,292276.640902708
1670,349925.59527948
1671,268805.449962131
1672,459207.892895265
1673,281643.461602974
1674,244822.695588454
1675,191806.789405562
1676,195129.011228594
1677,217178.635442506
1678,503747.636485276
1679,378420.646753919
1680,335492.285745923
1681,242301.053368757
1682,302205.063723083
1683,187730.665237459
1684,183433.767677856
1685,175521.907809966
1686,170121.759811166
1687,171524.9793764
1688,192082.108480821
1689,194328.190967231
1690,195766.631557381
1691,188652.079140933
1692,252518.290740237
1693,171062.117874542
1694,180595.796588637
1695,165140.887236141
1696,272950.439817858
1697,168842.906881073
1698,345273.998732454
1699,308972.127775836
1700,247995.969296729
1701,265556.223681302
1702,248789.791295471
1703,252618.200398441
1704,268970.890874875
1705,243201.510519741
1706,446988.266461139
1707,212127.051905527
1708,204551.179548097
1709,268091.453923501
1710,223588.711005697
1711,267843.417351139
1712,260102.71657746
1713,260867.4923382
1714,220993.40611892
1715,201112.042153895
1716,184073.689984433
1717,179610.231505143
1718,133170.761939188
1719,206401.575404255
1720,224482.348361986
1721,163008.546977489
1722,125686.759482234
1723,158645.953972468
1724,204737.135966019
1725,232756.781920797
1726,185337.761788549
1727,152073.933291923
1728,182631.246490302
1729,161627.688521674
1730,143989.513690613
1731,121343.354692813
1732,133229.613149149
1733,117418.609679364
1734,126429.97522224
1735,131079.756848152
1736,115847.170945772
1737,315790.299293391
1738,238802.893060072
1739,252186.641860741
1740,232070.222774885
1741,196264.400027679
1742,171119.037975917
1743,174441.471856805
1744,329977.755888308
1745,208360.499128339
1746,191271.066306114
1747,219538.798419232
1748,223439.804750398
1749,155006.564267356
1750,128502.853945503
1751,244593.42911618
1752,121606.047525453
1753,148732.902249223
1754,201026.711393736
1755,160481.705235565
1756,131415.586570154
1757,123914.045602503
1758,144634.679984484
1759,163015.092239706
1760,168557.021257071
1761,149774.138373604
1762,174705.764449476
1763,176034.44536419
1764,119303.894197318
1765,156950.416856705
1766,189064.398261564
1767,209258.020389201
1768,145581.75419506
1769,172154.921720089
1770,153428.944007327
1771,122918.724846075
1772,135415.803675542
1773,132025.091448437
1774,145072.984910837
1775,138211.08960843
1776,128693.866270932
1777,107751.498080192
1778,140207.222808899
1779,119615.103489089
1780,171869.709935427
1781,128944.680348699
1782,92507.1581102312
1783,146782.14547303
1784,112481.46595033
1785,120062.480497418
1786,149796.740146946
1787,159987.636523928
1788,68054.9308937712
1789,98517.056819447
1790,91323.2456837556
1791,196673.450402124
1792,155144.854699053
1793,127235.492480236
1794,149343.731335188
1795,134514.026641827
1796,120494.396715572
1797,119452.585161662
1798,121135.288807134
1799,111250.760978432
1800,127155.216364454
1801,133709.553505133
1802,134757.873171274
1803,148936.795811587
1804,140464.841532885
1805,134864.233960248
1806,119440.185435513
1807,128192.74804359
1808,114265.011198907
1809,119410.146875163
1810,134449.065408146
1811,89022.9202174471
1812,91606.9545060684
1813,125863.750291949
1814,101335.419031836
1815,63795.050416996
1816,97995.0408007952
1817,113760.68598463
1818,147457.592561605
1819,128372.966982042
1820,52891.7608362832
1821,112057.697811158
1822,142641.363351001
1823,43876.22150509
1824,121927.809973822
1825,135495.483923345
1826,108136.160788287
1827,104041.221642764
1828,128276.488488833
1829,117425.901072116
1830,134095.589845024
1831,138605.230338423
1832,76894.9919268554
1833,136353.145921301
1834,125415.787189415
1835,120878.97378091
1836,119284.880978672
1837,95852.0318349876
1838,124736.926694482
1839,102170.125805157
1840,145498.900234838
1841,141534.263309583
1842,93506.987686034
1843,132014.314646958
1844,139157.087848282
1845,145759.798103477
1846,152042.866410579
1847,169192.260832132
1848,60682.6948101817
1849,106024.224635643
1850,118364.551114681
1851,149968.68893112
1852,132447.579550329
1853,135832.015700247
1854,165247.125139628
1855,147785.592616846
1856,228886.622995145
1857,139578.557487922
1858,135525.047637436
1859,119434.323492855
1860,154649.970557066
1861,119211.330763239
1862,318592.163855641
1863,310408.816884465
1864,310418.276366173
1865,338360.982917927
1866,331496.843951844
1867,232494.585329199
1868,299107.168952958
1869,205416.967804678
1870,223433.550979166
1871,243466.623788099
1872,172598.58885513
1873,247219.918486002
1874,146031.640787316
1875,204901.583318319
1876,200153.23549284
1877,209438.467329832
1878,204138.90723191
1879,130512.459260382
1880,132015.719547211
1881,236448.582976988
1882,249378.137017763
1883,187939.086182517
1884,202428.932336045
1885,234385.882843658
1886,287531.795744502
1887,215264.151692755
1888,257763.808747638
1889,170736.149090895
1890,120917.86081916
1891,131224.96822616
1892,105803.006813878
1893,132735.499783304
1894,129300.437797421
1895,138435.701253113
1896,126631.994790714
1897,121837.564934607
1898,118026.340255701
1899,161645.233506406
1900,150628.99847112
1901,172378.899403216
1902,156780.867252225
1903,220221.200668833
1904,147324.346988532
1905,195150.348900868
1906,147152.474635087
1907,207006.21474911
1908,112983.819712956
1909,137434.913610882
1910,121478.190920305
1911,203352.686834764
1912,319116.901447094
1913,145921.603992925
1914,55463.0252363227
1915,316865.771896767
1916,70949.0001169982
1917,234129.488875891
1918,139959.592867475
1919,173499.192422497
1920,146680.164923047
1921,405344.435239763
1922,318152.575628718
1923,219731.155833598
