"Id","SalePrice"
1461,122268.404801055
1462,161285.590541641
1463,184226.884123651
1464,195803.353665212
1465,189184.8853232
1466,171932.089980645
1467,175262.526545997
1468,164566.27326159
1469,183509.146714946
1470,122931.439996301
1471,184295.116143466
1472,99812.421572754
1473,101484.919426876
1474,147720.854116953
1475,114699.546541941
1476,363908.039178711
1477,241367.297365502
1478,282268.698488301
1479,276447.817926713
1480,525921.399894026
1481,326091.467920968
1482,206983.348659169
1483,176539.141843768
1484,167385.639156844
1485,185510.497287345
1486,195069.889874235
1487,329662.636330499
1488,223483.161651641
1489,192259.259548062
1490,230583.60609013
1491,192505.891567988
1492,94427.0347026178
1493,179407.71513494
1494,286277.970021418
1495,279473.76888665
1496,224308.072146879
1497,178841.00761983
1498,176429.413380332
1499,166346.215742498
1500,162450.870545849
1501,180376.258506998
1502,158878.079642431
1503,271522.73559533
1504,242506.585567463
1505,222489.768409124
1506,195562.040138788
1507,250040.502035615
1508,198913.675817329
1509,154284.845116011
1510,150879.101849385
1511,158425.121957375
1512,175753.740764486
1513,145493.407739927
1514,159697.481844246
1515,188118.063229052
1516,152054.191147478
1517,164450.89161373
1518,138064.921564023
1519,213889.242439726
1520,134370.568572443
1521,135306.675041247
1522,172355.092115109
1523,114343.036614652
1524,117890.683387621
1525,121440.721527595
1526,113533.167225526
1527,111756.462506163
1528,132673.156241111
1529,149221.525742742
1530,194556.996511949
1531,117888.719959547
1532,98998.7309817489
1533,145510.231643539
1534,119002.716428424
1535,142526.68429712
1536,111705.475311223
1537,66560.9625407579
1538,143936.914004371
1539,178593.016018839
1540,83744.0062585659
1541,131772.093772572
1542,140275.65349244
1543,174507.133653087
1544,85874.5742203277
1545,112121.290030369
1546,131627.485489752
1547,133382.414269504
1548,131401.042770128
1549,118481.131419398
1550,131240.579918729
1551,110115.390221825
1552,138955.221343418
1553,135258.55187179
1554,119399.962112756
1555,166252.155365703
1556,87429.1966372316
1557,104436.76924364
1558,102993.459435304
1559,69685.6601839512
1560,133564.422890303
1561,117068.282749172
1562,132833.907095496
1563,122839.635810465
1564,161268.793742959
1565,148581.246094416
1566,232148.367285352
1567,84318.9622463431
1568,237646.947403881
1569,140523.136629488
1570,137856.073504159
1571,119463.672451663
1572,142736.477997774
1573,245194.540026781
1574,119678.387290975
1575,226284.431286728
1576,235523.897603993
1577,183635.518086655
1578,140385.032584926
1579,143865.705619831
1580,192206.679476451
1581,154997.489080245
1582,124528.285164889
1583,299243.967633005
1584,223316.797862599
1585,143142.71718635
1586,81468.9577825618
1587,105743.484301569
1588,152137.929468734
1589,99526.2855435342
1590,131533.262635758
1591,98410.1744455279
1592,117672.178838288
1593,122604.797740848
1594,120658.25387854
1595,110091.266412962
1596,226255.680468124
1597,194879.341493737
1598,206622.585996311
1599,160823.223683497
1600,158741.98748637
1601,76005.3640041963
1602,116321.172521556
1603,71927.6107330325
1604,268087.347858877
1605,235013.817528074
1606,164256.981335298
1607,181310.423602412
1608,218478.448132545
1609,182179.09944746
1610,156723.696306663
1611,141174.652578142
1612,174236.342968696
1613,169267.601876555
1614,122107.519741083
1615,90369.5002163525
1616,81512.51147597
1617,95633.501890288
1618,131064.901760416
1619,141843.996402806
1620,155467.902814021
1621,132769.4305078
1622,147052.310657436
1623,260460.694764014
1624,220312.837832424
1625,117927.139431416
1626,171517.222365559
1627,188767.329809631
1628,265959.200464754
1629,172026.778267222
1630,337982.313546879
1631,217178.608774512
1632,234219.547809726
1633,174680.911463059
1634,191685.426138934
1635,177687.163124344
1636,154972.021006752
1637,196324.524472291
1638,191412.624446095
1639,181327.926776593
1640,252504.427176281
1641,177313.936143894
1642,239604.026868202
1643,220607.672827186
1644,231373.986268686
1645,213754.316995919
1646,159620.565284775
1647,156316.359021944
1648,131993.078737363
1649,142325.191608313
1650,117801.591656489
1651,120797.035302029
1652,102980.60854715
1653,104257.504144259
1654,148590.221128994
1655,135272.112275734
1656,144413.624747508
1657,149897.906837251
1658,152341.618567896
1659,122691.54987497
1660,156298.444558151
1661,455442.079120533
1662,378879.443772088
1663,373739.6852518
1664,555083.880278275
1665,296974.808710391
1666,320714.275201983
1667,378599.892305965
1668,331498.071074907
1669,289480.050016032
1670,338916.726982243
1671,267079.476636801
1672,439363.091576619
1673,283134.112899709
1674,238765.130179198
1675,195136.592899572
1676,195685.51251647
1677,215516.868114608
1678,497842.547829455
1679,383318.594811094
1680,323150.541410814
1681,239078.260022656
1682,305499.831892246
1683,190004.444462927
1684,180791.523221648
1685,176528.081356717
1686,171002.170094702
1687,169672.941533938
1688,192511.794706853
1689,193549.925752641
1690,197055.817127859
1691,190089.108509549
1692,249349.875581494
1693,170372.383225305
1694,181944.645476787
1695,163172.764823531
1696,272334.068920778
1697,166292.812129133
1698,342761.823285858
1699,308589.369216601
1700,252730.714638069
1701,266364.425410965
1702,242077.198749532
1703,241209.433314821
1704,266153.079625172
1705,241417.066871629
1706,433543.358972508
1707,212474.247412853
1708,201948.592955861
1709,257704.091649472
1710,219574.311637474
1711,268438.148631751
1712,255845.159697315
1713,262641.506047146
1714,221090.691093936
1715,203037.499750661
1716,179848.180552868
1717,177505.526480884
1718,131808.601960863
1719,208745.361760131
1720,221649.722806474
1721,158801.847213147
1722,122578.636738245
1723,155721.004205594
