"Id","SalePrice"
1461,128253.110778029
1462,163684.157394186
1463,186004.260663124
1464,196986.374648374
1465,183016.887095828
1466,175550.796792851
1467,187193.36745239
1468,166970.623866754
1469,191548.126488529
1470,120827.80847115
1471,201092.813027711
1472,102377.741860928
1473,102873.889264014
1474,157861.182269286
1475,126654.74967804
1476,367793.716582329
1477,240442.189139558
1478,291255.256096852
1479,267313.151856225
1480,509965.459728961
1481,319166.197304187
1482,205946.197935343
1483,176313.341954375
1484,165709.35108833
1485,181763.182685193
1486,200835.26684947
1487,332036.401568868
1488,241656.465551254
1489,191171.339629219
1490,225092.986865135
1491,192420.888673549
1492,97627.7111784474
1493,182981.017539234
1494,290740.354115765
1495,291436.787738223
1496,226212.957807804
1497,179970.772195109
1498,158479.634143452
1499,160416.47350462
1500,151648.917670532
1501,166149.60553449
1502,155362.568487831
1503,298658.527331702
1504,246124.264754555
1505,222721.087204897
1506,195134.591429766
1507,252128.61636731
1508,197010.411920314
1509,159003.904450026
1510,145764.846459919
1511,145572.139805078
1512,171132.004067155
1513,147158.125450264
1514,165086.167892211
1515,200226.929527025
1516,158348.370114801
1517,166196.074167292
1518,145277.741592337
1519,222442.792051922
1520,130343.155018057
1521,132584.283771927
1522,171902.85842942
1523,108177.453444489
1524,125175.781461707
1525,126019.826158971
1526,109921.939874512
1527,106350.570883283
1528,154013.17202619
1529,141886.777013844
1530,204157.358896132
1531,93766.4779206295
1532,104486.599698684
1533,145011.278961237
1534,122632.31370875
1535,153979.211242853
1536,112524.488023474
1537,65248.1981178851
1538,152301.828502144
1539,188077.830346817
1540,83325.3823510757
1541,137423.255326639
1542,140583.59190522
1543,181761.626388883
1544,81783.890163969
1545,111476.544433755
1546,123963.797865582
1547,126799.186350281
1548,136740.07883126
1549,114376.147668408
1550,124430.659530125
1551,121089.031345788
1552,131454.477387739
1553,133693.08787199
1554,121045.410764007
1555,160096.10220869
1556,86421.6859047429
1557,104213.682793224
1558,98573.4666410029
1559,57622.2463961741
1560,139454.534851811
1561,124587.024486022
1562,132485.035060924
1563,120930.202827909
1564,162694.501189285
1565,142708.36527295
1566,248728.909051699
1567,82318.0858471794
1568,209104.304067536
1569,129242.064342052
1570,137953.379437786
1571,123451.874908731
1572,151202.679985897
1573,232715.449048131
1574,118542.19051289
1575,215275.275330839
1576,244291.436651646
1577,185530.416575637
1578,137673.536309322
1579,144081.172571224
1580,199393.974569163
1581,153916.688208562
1582,129454.520375473
1583,326134.22052589
1584,226828.423213846
1585,137961.454408457
1586,79847.0250130121
1587,99243.9407821438
1588,148072.703168261
1589,100754.760709886
1590,140398.88713298
1591,95142.4976380481
1592,119097.342140096
1593,122271.363336831
1594,136196.593979684
1595,104615.748300466
1596,243700.706028725
1597,201080.283023977
1598,216598.312718861
1599,162590.049095689
1600,163603.890628703
1601,69548.2789716225
1602,112454.909872769
1603,71988.8676681104
1604,284024.394799187
1605,253192.788985943
1606,179096.525613923
1607,196473.217398076
1608,213329.87878123
1609,184221.740922713
1610,153640.103318367
1611,140619.629986037
1612,175059.40993962
1613,174117.905703849
1614,123125.706051736
1615,92502.3245626978
1616,79374.7809771366
1617,96794.1381883546
1618,130201.366624935
1619,143921.226486894
1620,167228.666009124
1621,141965.194880664
1622,143536.855903156
1623,276310.955754369
1624,213747.303366858
1625,125132.458320146
1626,173784.489253829
1627,185593.78816983
1628,273260.555969627
1629,177723.05597418
1630,350468.924903128
1631,214472.549685208
1632,232190.800576703
1633,173478.955206186
1634,187889.155026692
1635,175587.73573344
1636,156294.736168974
1637,191382.578420754
1638,202523.261609075
1639,184728.44254961
1640,277733.635875035
1641,179318.746516882
1642,216818.053920876
1643,229692.123071842
1644,233106.057064412
1645,209703.461974375
1646,160891.169915445
1647,168669.441209503
1648,131933.69132555
1649,135866.058864434
1650,116232.820461912
1651,126954.831412149
1652,106830.204118565
1653,109890.503881203
1654,153348.250129608
1655,151356.725210023
1656,149747.72961174
1657,154652.864469292
1658,147124.008365019
1659,136210.28229224
1660,152762.68573493
1661,454398.937929676
1662,415806.596376306
1663,393547.948917936
1664,564545.522581108
1665,310095.181603954
1666,333868.866149922
1667,380463.749354571
1668,336704.642605159
1669,298491.236289306
1670,358575.508784426
1671,263151.819603784
1672,478276.814497726
1673,280513.541558075
1674,252889.624300139
1675,182869.284898742
1676,187912.937780195
1677,211925.491277015
1678,500116.776545287
1679,368833.542997505
1680,333959.108423028
1681,246271.536975839
1682,304026.53621849
1683,183000.815842673
1684,186084.318530069
1685,171257.5892809
1686,169815.021507108
1687,172015.501863538
1688,192670.877720147
1689,196401.56220847
1690,192733.59470916
1691,184197.571788034
1692,269082.25424359
1693,168828.291267257
1694,177454.998845338
1695,167649.340480024
1696,273752.128295988
1697,173842.420174281
1698,354439.293895116
1699,301337.800881912
1700,242288.042215164
1701,265800.417171536
1702,258908.972296238
1703,262875.006330196
1704,277747.594476891
1705,244995.751411912
1706,475113.38324263
1707,212775.45890539
1708,205014.105677412
1709,281712.868206671
1710,224190.379243474
1711,271443.76254067
1712,257118.608685398
1713,258368.528166353
1714,220277.327515438
1715,197087.14248363
1716,192788.462203361
1717,180122.75457778
1718,138544.82025813
1719,202054.348152215
1720,238218.769481049
1721,177141.643800088
1722,131763.05838664
1723,163543.979799526
1724,208095.35955297
1725,227204.893664769
